application_id,resume_id,job_record_id,job_title,company,source_id,matched_skills,missing_skills,skill_match_rate,dimension_match_rate,experience_match_score,education_match_score,relative_ability_score,success_probability,outcome_label,scoring_basis,scored_at
synthetic:resume-java-001:jobonline_public_employment_service:1867090517003747333,resume-java-001,jobonline_public_employment_service:1867090517003747333,机电安装工程项目经理,深圳市天勤创展机电设备有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,1.0,47.0,0.3608,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090521575538692,resume-ai-001,jobonline_public_employment_service:1867090521575538692,原熔技术员,秦皇岛索坤玻璃容器有限公司,jobonline_public_employment_service,,C++|Docker,0.0,0.5,0.0,1.0,25.0,0.1524,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090521575538692,resume-java-001,jobonline_public_employment_service:1867090521575538692,原熔技术员,秦皇岛索坤玻璃容器有限公司,jobonline_public_employment_service,,C++|Docker,0.0,0.5,1.0,1.0,45.0,0.3372,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090518194929668,resume-ai-001,jobonline_public_employment_service:1867090518194929668,设施主管岗,天津华夏通运科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090518194929668,resume-java-001,jobonline_public_employment_service:1867090518194929668,设施主管岗,天津华夏通运科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090520526962693,resume-ai-001,jobonline_public_employment_service:1867090520526962693,风电光伏项目开发经理,中能联合清洁供热有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090520526962693,resume-java-001,jobonline_public_employment_service:1867090520526962693,风电光伏项目开发经理,中能联合清洁供热有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,1.0,47.0,0.3608,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090473487843334,resume-ai-001,jobonline_public_employment_service:1867090473487843334,销售部经理,张家口清远梦特芳丹假日酒店管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090473487843334,resume-java-001,jobonline_public_employment_service:1867090473487843334,销售部经理,张家口清远梦特芳丹假日酒店管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090476805537799,resume-ai-001,jobonline_public_employment_service:1867090476805537799,酒店前台,张家口崇礼区雨泽酒店管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090476805537799,resume-java-001,jobonline_public_employment_service:1867090476805537799,酒店前台,张家口崇礼区雨泽酒店管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090480186146821,resume-ai-001,jobonline_public_employment_service:1867090480186146821,肉鸡养殖技术专员,怀来正大食品有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090480186146821,resume-java-001,jobonline_public_employment_service:1867090480186146821,肉鸡养殖技术专员,怀来正大食品有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090483122159619,resume-ai-001,jobonline_public_employment_service:1867090483122159619,客户主管,廊坊市联合创展房地产经纪有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090483122159619,resume-java-001,jobonline_public_employment_service:1867090483122159619,客户主管,廊坊市联合创展房地产经纪有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090484086849537,resume-ai-001,jobonline_public_employment_service:1867090484086849537,采购员,怀来正大食品有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090484086849537,resume-java-001,jobonline_public_employment_service:1867090484086849537,采购员,怀来正大食品有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090491963752454,resume-ai-001,jobonline_public_employment_service:1867090491963752454,网络推广,张家口诚素房地产经纪有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090491963752454,resume-java-001,jobonline_public_employment_service:1867090491963752454,网络推广,张家口诚素房地产经纪有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090493226237956,resume-ai-001,jobonline_public_employment_service:1867090493226237956,法务审计,河北德医堂大药房连锁有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090493226237956,resume-java-001,jobonline_public_employment_service:1867090493226237956,法务审计,河北德医堂大药房连锁有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,1.0,47.0,0.3608,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090495256281090,resume-ai-001,jobonline_public_employment_service:1867090495256281090,广告送货工,张家口市博海文化传媒有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090495256281090,resume-java-001,jobonline_public_employment_service:1867090495256281090,广告送货工,张家口市博海文化传媒有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090507180687364,resume-ai-001,jobonline_public_employment_service:1867090507180687364,数据分析师,张家口市天一远程教育学校,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090507180687364,resume-java-001,jobonline_public_employment_service:1867090507180687364,数据分析师,张家口市天一远程教育学校,jobonline_public_employment_service,,C++,0.0,1.0,1.0,0.35,48.5,0.379,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090508380258311,resume-ai-001,jobonline_public_employment_service:1867090508380258311,风场基建工程师,国能思达科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.55,1.0,46.0,0.3489,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090508380258311,resume-java-001,jobonline_public_employment_service:1867090508380258311,风场基建工程师,国能思达科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.75,1.0,50.0,0.3975,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090512129966087,resume-ai-001,jobonline_public_employment_service:1867090512129966087,财务软件工程师,张家口拓友软件服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090512129966087,resume-java-001,jobonline_public_employment_service:1867090512129966087,财务软件工程师,张家口拓友软件服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090971805106181,resume-ai-001,jobonline_public_employment_service:1867090971805106181,强电运维工程师,北京秦淮数据有限公司,jobonline_public_employment_service,,C++|Big Data,0.0,0.5,0.0,1.0,25.0,0.1524,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090971805106181,resume-java-001,jobonline_public_employment_service:1867090971805106181,强电运维工程师,北京秦淮数据有限公司,jobonline_public_employment_service,,C++|Big Data,0.0,1.0,0.6,1.0,47.0,0.3608,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090973180837889,resume-ai-001,jobonline_public_employment_service:1867090973180837889,计划副总经理,北京卓根酒店管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090973180837889,resume-java-001,jobonline_public_employment_service:1867090973180837889,计划副总经理,北京卓根酒店管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.3,0.35,34.5,0.2276,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090975840026629,resume-ai-001,jobonline_public_employment_service:1867090975840026629,备件专员,张家口轩之宝汽车销售服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090975840026629,resume-java-001,jobonline_public_employment_service:1867090975840026629,备件专员,张家口轩之宝汽车销售服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090976913768450,resume-ai-001,jobonline_public_employment_service:1867090976913768450,市场部核销员,怀来长城酒业营销有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090976913768450,resume-java-001,jobonline_public_employment_service:1867090976913768450,市场部核销员,怀来长城酒业营销有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090983247167491,resume-ai-001,jobonline_public_employment_service:1867090983247167491,促销员,张家口纯源商贸有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090983247167491,resume-java-001,jobonline_public_employment_service:1867090983247167491,促销员,张家口纯源商贸有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090986904600578,resume-ai-001,jobonline_public_employment_service:1867090986904600578,案场副经理,上海世茂投资管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090986904600578,resume-java-001,jobonline_public_employment_service:1867090986904600578,案场副经理,上海世茂投资管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867424849996169220,resume-ai-001,jobonline_public_employment_service:1867424849996169220,物流专员,德邦物流股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.55,1.0,46.0,0.3489,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867424849996169220,resume-java-001,jobonline_public_employment_service:1867424849996169220,物流专员,德邦物流股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.75,1.0,50.0,0.3975,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:2008508579539599367,resume-ai-001,jobonline_public_employment_service:2008508579539599367,研发工程师,乌兰察布市大盛石墨新材料股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:2008508579539599367,resume-java-001,jobonline_public_employment_service:2008508579539599367,研发工程师,乌兰察布市大盛石墨新材料股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:2008508590440595462,resume-ai-001,jobonline_public_employment_service:2008508590440595462,洗衣工,宝得瑞（河北）健康产业有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:2008508590440595462,resume-java-001,jobonline_public_employment_service:2008508590440595462,洗衣工,宝得瑞（河北）健康产业有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090474712580103,resume-ai-001,jobonline_public_employment_service:1867090474712580103,镀膜工艺工程师,北京泰科诺科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090474712580103,resume-java-001,jobonline_public_employment_service:1867090474712580103,镀膜工艺工程师,北京泰科诺科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,0.35,40.5,0.287,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090475761156100,resume-ai-001,jobonline_public_employment_service:1867090475761156100,项目主管,浙江联运环境工程股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090475761156100,resume-java-001,jobonline_public_employment_service:1867090475761156100,项目主管,浙江联运环境工程股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090477992525826,resume-ai-001,jobonline_public_employment_service:1867090477992525826,精品技师,张家口菱顺垣鑫汽车销售有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090477992525826,resume-java-001,jobonline_public_employment_service:1867090477992525826,精品技师,张家口菱顺垣鑫汽车销售有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090487215800326,resume-ai-001,jobonline_public_employment_service:1867090487215800326,社区医生,北京市鸿瑞丰置业有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090487215800326,resume-java-001,jobonline_public_employment_service:1867090487215800326,社区医生,北京市鸿瑞丰置业有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,1.0,47.0,0.3608,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090488411176967,resume-ai-001,jobonline_public_employment_service:1867090488411176967,销售管培生,上海东铁五金有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.55,0.35,39.5,0.2765,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090488411176967,resume-java-001,jobonline_public_employment_service:1867090488411176967,销售管培生,上海东铁五金有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.75,0.35,43.5,0.32,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090489614942214,resume-ai-001,jobonline_public_employment_service:1867090489614942214,文案策划,张家口诚素房地产经纪有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090489614942214,resume-java-001,jobonline_public_employment_service:1867090489614942214,文案策划,张家口诚素房地产经纪有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090490923565063,resume-ai-001,jobonline_public_employment_service:1867090490923565063,成本专员主管,张家口市建同房地产开发有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090490923565063,resume-java-001,jobonline_public_employment_service:1867090490923565063,成本专员主管,张家口市建同房地产开发有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,0.35,48.5,0.379,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090497814806528,resume-ai-001,jobonline_public_employment_service:1867090497814806528,市场部业务员,柏特科技集团有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090497814806528,resume-java-001,jobonline_public_employment_service:1867090497814806528,市场部业务员,柏特科技集团有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090500037787652,resume-ai-001,jobonline_public_employment_service:1867090500037787652,装配技师,北京世华尖锋科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090500037787652,resume-java-001,jobonline_public_employment_service:1867090500037787652,装配技师,北京世华尖锋科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090502629867523,resume-ai-001,jobonline_public_employment_service:1867090502629867523,经营部专员市场专员,张家口耀能热力有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090502629867523,resume-java-001,jobonline_public_employment_service:1867090502629867523,经营部专员市场专员,张家口耀能热力有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090505997893635,resume-ai-001,jobonline_public_employment_service:1867090505997893635,酒管总经理,北京卓根酒店管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090505997893635,resume-java-001,jobonline_public_employment_service:1867090505997893635,酒管总经理,北京卓根酒店管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.3,0.35,34.5,0.2276,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090509634355204,resume-ai-001,jobonline_public_employment_service:1867090509634355204,环保专员,张家口保胜新能源科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090509634355204,resume-java-001,jobonline_public_employment_service:1867090509634355204,环保专员,张家口保胜新能源科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090510892646405,resume-ai-001,jobonline_public_employment_service:1867090510892646405,建筑暖通电气工程师,中国卫通集团股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090510892646405,resume-java-001,jobonline_public_employment_service:1867090510892646405,建筑暖通电气工程师,中国卫通集团股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,0.35,40.5,0.287,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090513203707904,resume-ai-001,jobonline_public_employment_service:1867090513203707904,保养,经济开发区闼闼木门销售店,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090513203707904,resume-java-001,jobonline_public_employment_service:1867090513203707904,保养,经济开发区闼闼木门销售店,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090514474582023,resume-ai-001,jobonline_public_employment_service:1867090514474582023,运营总监,张家口市金马教育培训学校,jobonline_public_employment_service,,C++|Marketing,0.0,0.5,0.0,1.0,25.0,0.1524,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090514474582023,resume-java-001,jobonline_public_employment_service:1867090514474582023,运营总监,张家口市金马教育培训学校,jobonline_public_employment_service,,C++|Marketing,0.0,0.5,0.3,1.0,31.0,0.1972,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090981129043975,resume-ai-001,jobonline_public_employment_service:1867090981129043975,商务,张家口市泰宇商贸有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090981129043975,resume-java-001,jobonline_public_employment_service:1867090981129043975,商务,张家口市泰宇商贸有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090985721806849,resume-ai-001,jobonline_public_employment_service:1867090985721806849,物业项目经理,百川城市建设开发集团有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090985721806849,resume-java-001,jobonline_public_employment_service:1867090985721806849,物业项目经理,百川城市建设开发集团有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,1.0,47.0,0.3608,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1868517665811873794,resume-ai-001,jobonline_public_employment_service:1868517665811873794,电销人员,经济开发区闼闼木门销售店,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1868517665811873794,resume-java-001,jobonline_public_employment_service:1868517665811873794,电销人员,经济开发区闼闼木门销售店,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1868517706127785989,resume-ai-001,jobonline_public_employment_service:1868517706127785989,电话客服,张家口市天一远程教育学校,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1868517706127785989,resume-java-001,jobonline_public_employment_service:1868517706127785989,电话客服,张家口市天一远程教育学校,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:2008508599710007300,resume-ai-001,jobonline_public_employment_service:2008508599710007300,三一装载机销售代表,北京众力工程机械有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
